,Unnamed: 0,name,sofifa_id
1615,3533,Leon Musaev,Nan
1616,3534,Ramazan Gadzhimuradov,Nan
1617,3535,Artem Maksimenko,Nan
1618,3537,Gabriel Iancu,Nan
1619,3538,Igor Obukhov,Nan
1620,3541,Michal Helik,219293
1621,3542,Neil Etheridge,193186
1622,3546,Antonis Stergiakis,259206
1623,3549,Kamil Jozwiak,233222
1624,3550,Pipa,244625
1625,3552,Przemyslaw Placheta,239439
1626,3554,Jacob Lungi Sörensen,Nan
1627,3560,Nikolas Ioannou,Nan
1628,3561,Emil Riis,231616
1629,3562,Rob Dickie,223159
1630,3564,Ovie Ejaria,236246
1631,3565,Dan Barlaser,Nan
1632,3570,Dimitrios Giannoulis,Nan
1633,3571,Ben Whiteman,225071
1634,3573,Thomas Partey,209989
1635,3574,Emiliano Martínez,202811
1636,3577,Michal Karbownik,248149
1637,3578,Andi Zeqiri,234683
1638,3587,Niels Nkounkou,255150
1639,3589,Tosin Adarabioyo,222104
1640,3593,Thiago,189509
1641,3595,Rúben Dias,239818
1642,3596,Ferran Torres,241461
1643,3597,Pablo Moreno,257566
1644,3598,Nahuel Bustos,238194
1645,3599,Yan Couto,259075
1646,3602,Facundo Pellistri,253283
1647,3609,Ismaila Coulibaly,246946
1648,3611,Mohammed Salisu,244915
1649,3612,Sergio Reguilón,245279
1650,3616,Vladimir Coufal,244470
1651,3617,Fábio Silva,252037
1652,3619,Toti Gomes,Nan
1653,3621,Moisés Caicedo,256079
1654,3625,Filip Stevanovic,263169
1655,3626,Amad Diallo,254088
1656,3629,Frederik Alves,250851
1657,3630,Trincão,244778
1658,3631,Sergiño Dest,251804
1659,3632,Matheus Fernandes,Nan
1660,3633,Ivo Grbic,258390
1661,3634,Suso,202651
1662,3635,Bono,226786
1663,3636,Ivan Rakitic,168651
1664,3637,Jorge Cuenca,237522
1665,3638,Takefusa Kubo,237681
1666,3639,Luis Suárez,176580
1667,3640,Luis Milla,242201
1668,3642,Juan Cruz,206219
1669,3643,Raúl Navas,198614
1670,3644,Jorge de Frutos,243559
1671,3645,Dani Gómez,243315
1672,3646,Shon Weissman,251412
1673,3647,Javi Sánchez,245238
1674,3648,Raúl Carnero,198240
1675,3649,Jorge Pombo,228144
1676,3652,Damian Kadzior,211626
1677,3653,Borja García,194761
1678,3654,Miguel Baeza,258271
1679,3655,Raúl Guti,225204
1680,3656,Tete Morente,239671
1681,3657,Papu Gómez,Nan
1682,3658,Carlos Fernández,221014
1683,3659,Lucas Olaza,221832
1684,3660,Augusto Solari,212214
1685,3661,Amadou Onana,257057
1686,3663,Nuno Mendes,252145
1687,3666,Luan Peres,234791
1688,3667,Konrad de la Fuente,257025
1689,3669,Kamaldeen Sulemana,256035
1690,3671,Dogan Alemdar,245822
1691,3672,Przemyslaw Frankowski,212138
1692,3673,Deiver Machado,220837
1693,3674,Wuilker Fariñez,228736
1694,3675,Thuler,262908
1695,3677,Pablo Rosario,235134
1696,3679,Stian Gregersen,Nan
1697,3680,Jean Onana,255934
1698,3681,Issouf Sissokho,261306
1699,3686,Igor Silva,242054
1700,3689,Jere Uronen,207593
1701,3690,Metinho,Nan
1702,3691,Mama Baldé,237960
1703,3693,Rominigue Kouamé,239894
1704,3695,Mykola Kukharevych,263919
1705,3697,Josko Gvardiol,251517
1706,3698,Ilaix Moriba,259233
1707,3700,Caden Clark,259249
1708,3704,Micky van de Ven,264453
1709,3705,Jesper Lindström,245741
1710,3706,Igor Matanovic,259750
1711,3711,Piero Hincapié,256197
1712,3712,Zidan Sertdemir,Nan
1713,3716,Keita Endo,232786
1714,3719,Wahid Faghir,257399
1715,3722,Naouirou Ahamada,259205
1716,3723,Hiroki Ito,234205
1717,3726,Silvan Widmer,216158
1718,3727,Niklas Dorsch,231227
1719,3732,Guilherme Ramos,262869
1720,3733,Masaya Okugawa,239712
1721,3741,Chidozie Awaziem,232693
1722,3742,Seba Pérez,Nan
1723,3743,Gaius Makouta,235570
1724,3744,Lucas Mineiro,235782
1725,3745,Mario González,235970
1726,3746,Tiago Esgaio,251994
1727,3747,Pepê,120533
1728,3748,Wendell,216466
1729,3749,Bruno Costa,244960
1730,3750,Fábio Cardoso,213917
1731,3751,Mohammad Mohebi,264425
1732,3752,Andrei Chindris,248004
1733,3753,Ricardo Esgaio,212213
1734,3754,Toni Borevkovic,244377
1735,3755,Mohamed Daramy,246459
1736,3756,Jay Gorter,262262
1737,3757,Peter Vindahl,231237
1738,3759,Sam Beukema,262394
1739,3772,Anastasios Douvikas,261478
1740,3773,Ringo Meerveld,264452
1741,3778,Mohamed Ihattaren,246960
1742,3779,Kaio Jorge,260644
1743,3780,Dimitrije Kamenovic,Nan
1744,3781,Luka Romero,Nan
1745,3782,Tammy Abraham,231352
1746,3783,Matías Viña,253290
1747,3785,Ruan,247027
1748,3786,Maxime López,224030
1749,3787,Abdou Harroui,241937
1750,3788,Ivan Ilic,258683
1751,3793,Johan Vásquez,244349
1752,3795,Adama Soumaoro,200353
1753,3800,Kelvin Amian,231235
1754,3801,David Strelec,264692
1755,3803,Jakub Kiwior,Nan
1756,3804,Mikael Egill Ellertsson,Nan
1757,3805,Leandro Sanca,Nan
1758,3810,Petar Stojanovic,225995
1759,3816,Claudinho,Nan
1760,3820,Nair Tiknizyan,244881
1761,3822,Kirill Zinovich,Nan
1762,3825,Maksim Mukhin,259853
1763,3826,Luka Gagnidze,Nan
1764,3827,Guillermo Varela,Nan
1765,3829,Kirill Bolshakov,Nan
1766,3830,Artem Sokolov,Nan
1767,3832,Kirill Bozhenov,Nan
1768,3833,Nikita Krivtsov,Nan
1769,3835,Kirill Kolesnichenko,Nan
1770,3836,Ivan Galanin,Nan
1771,3838,Sergey Pinyaev,Nan
1772,3839,Danil Lipovoy,Nan
1773,3841,Ibrokhimkhalil Yuldoshev,Nan
1774,3842,Timur Suleymanov,Nan
1775,3843,Tayo Edun,229378
1776,3845,Rodrigo Muniz,264337
1777,3846,Martín Payero,240970
1778,3848,Ali McCann,243520
1779,3851,Joël Piroe,247249
1780,3853,Albert Sambi Lokonga,241928
1781,3854,Nuno Tavares,251530
1782,3855,Kristoffer Ajer,224258
1783,3857,Frank Onyeka,239529
1784,3858,Myles Peart-Harris,263582
1785,3859,Álvaro Fernández,236515
1786,3861,Abdallah Sima,259816
1787,3862,Kaoru Mitoma,255565
1788,3863,Maxwel Cornet,215798
1789,3864,Nathan Collins,248484
1790,3867,Saúl Ñíguez,208421
1791,3869,Odsonne Edouard,233866
1792,3871,Junior Firpo,241184
1793,3878,Joe Willock,237329
1794,3880,Josh Sargent,242075
1795,3881,Valentino Livramento,Nan
1796,3882,Emerson Royal,Nan
1797,3883,Bryan Gil,246785
1798,3884,Pape Sarr,Nan
1799,3885,Imrân Louza,242794
1800,3887,Mattie Pollock,246695
1801,3889,José Sá,212442
1802,3891,Bendegúz Bolla,263233
1803,3892,Kayky,262053
1804,3895,Gonzalo Montiel,231340
1805,3897,Manu Morlanes,241856
1806,3898,Luís Maximiano,244316
1807,3899,Thiago Galhardo,203344
1808,3900,Santiago Arzamendia,248053
1809,3901,Tomás Alarcón,235824
1810,3902,Álvaro Vadillo,204830
1811,3903,Miguelón,231749
1812,3904,Jonás Ramalho,189576
1813,3905,Enric Franquesa,252146
1814,3906,Marcos André,252084
1815,3907,Giorgi Mamardashvili,262621
1816,3908,Carles Aleñá,233113
1817,3909,Mamadou Sylla,224967
1818,3910,Iván Marcone,215057
1819,3911,Lucas Boyé,222041
1820,3912,Matthew Hoppe,259751
1821,3913,Dominik Greif,263139
1822,3914,Fran García,246606
